host	time	method	url	response	bytes
alyssa.prodigy.com	807259043	GET	/images/MOSAIC-logosmall.gif	200	363
alyssa.prodigy.com	807259045	GET	/images/USA-logosmall.gif	200	234
202.32.48.43	807259045	GET	/images/launch-logo.gif	200	1713
dal21.onramp.net	807259045	GET	/	200	7280
alyssa.prodigy.com	807259046	GET	/images/WORLD-logosmall.gif	200	669
dal21.onramp.net	807259048	GET	/images/ksclogo-medium.gif	200	5866
info3.rus.uni-stuttgart.de	807259049	GET	/shuttle/countdown/	200	4324
204.96.24.4	807259050	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209976
202.32.48.43	807259053	GET	/history/apollo/images/apollo-logo1.gif	200	1173
dal21.onramp.net	807259053	GET	/images/NASA-logosmall.gif	200	786
dal21.onramp.net	807259054	GET	/images/MOSAIC-logosmall.gif	200	363
dal21.onramp.net	807259054	GET	/images/USA-logosmall.gif	200	234
dal21.onramp.net	807259057	GET	/images/WORLD-logosmall.gif	200	669
ppp0053.po.iijnet.or.jp	807259059	GET	/ksc.html	200	7280
nevans.aom.bt.co.uk	807259059	GET	/htbin/cdt_main.pl	200	3714
info3.rus.uni-stuttgart.de	807259060	GET	/shuttle/countdown/count70.gif	304	0
nevans.aom.bt.co.uk	807259060	GET	/shuttle/countdown/images/countclock.gif	200	13994
205.219.5.152	807259061	GET	/images/	200	17688
202.32.48.43	807259068	GET	/shuttle/resources/orbiters/atlantis.html	200	7025
202.32.48.43	807259079	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179
205.219.5.152	807259082	GET	/	200	7280
204.96.24.4	807259085	GET	/images/KSC-logosmall.gif	304	0
204.96.24.4	807259086	GET	/images/shuttle-patch-logo.gif	200	891
dialup21.brussels.eunet.be	807259088	GET	/shuttle/technology/sts-newsref/sts_sys.html	200	43132
ppp0053.po.iijnet.or.jp	807259089	GET	/images/ksclogo-medium.gif	200	5866
202.32.48.43	807259091	GET	/shuttle/resources/orbiters/atlantis.gif	404	0
nevans.aom.bt.co.uk	807259093	GET	/shuttle/countdown/liftoff.html	200	5220
ppp0053.po.iijnet.or.jp	807259097	GET	/images/NASA-logosmall.gif	200	786
info3.rus.uni-stuttgart.de	807259097	GET	/cgi-bin/imagemap/countdown70?477,268	302	102
202.32.48.43	807259097	GET	/images/ksclogosmall.gif	200	3635
info3.rus.uni-stuttgart.de	807259099	GET	/images/KSC-logosmall.gif	200	1204
202.32.48.43	807259099	GET	/shuttle/resources/orbiters/atlantis.gif	404	0
nevans.aom.bt.co.uk	807259099	GET	/shuttle/countdown/video/livevideo2.gif	200	71319
ppp0053.po.iijnet.or.jp	807259100	GET	/images/MOSAIC-logosmall.gif	200	363
info3.rus.uni-stuttgart.de	807259107	GET	/shuttle/countdown/countdown70.html	200	4247
ppp0053.po.iijnet.or.jp	807259109	GET	/images/USA-logosmall.gif	200	234
ppp0053.po.iijnet.or.jp	807259111	GET	/images/WORLD-logosmall.gif	200	669
dal21.onramp.net	807259113	GET	/shuttle/missions/sts-71/images/images.html	200	8529
alyssa.prodigy.com	807259115	GET	/mdss/MDSS.html	200	2727
dialup21.brussels.eunet.be	807259118	GET	/images/shuttle-patch-small.gif	200	4179
alyssa.prodigy.com	807259119	GET	/mdss/s_md-2.gif	200	15528
alyssa.prodigy.com	807259123	GET	/mdss/station.gif	200	5878
alyssa.prodigy.com	807259126	GET	/mdss/s_delta2.gif	200	4109
202.32.48.43	807259127	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932
alyssa.prodigy.com	807259129	GET	/mdss/dcy2.gif	200	5679
sled.alaska.edu	807259130	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	40960
alyssa.prodigy.com	807259133	GET	/images/ksclogosmall.gif	200	3635
dialup21.brussels.eunet.be	807259136	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905
alyssa.prodigy.com	807259136	GET	/icon/constr.gif	200	1087
van10275.direct.ca	807259139	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404
dal21.onramp.net	807259140	GET	/shuttle/missions/sts-71/images/KSC-95EC-0909.gif	200	36095
ppp0053.po.iijnet.or.jp	807259167	GET	/htbin/wais.pl	200	308
dal21.onramp.net	807259172	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.gif	200	25814
204.19.245.117	807259173	GET	/history/apollo/apollo-13/movies/apo13damage.mpg	200	297851
alyssa.prodigy.com	807259176	GET	/mdss/stationproc.html	200	2224
alyssa.prodigy.com	807259181	GET	/mdss/s_md-1.gif	200	5163
dialup21.brussels.eunet.be	807259184	GET	/images/launch-logo.gif	304	0
alyssa.prodigy.com	807259185	GET	/images/ksclogosmall.gif	200	3635
alyssa.prodigy.com	807259188	GET	/icon/constr.gif	200	1087
alyssa.prodigy.com	807259205	GET	/mdss/s_md-1.gif	200	5163
cjc07992.slip.digex.net	807259208	GET	/software/winvn/winvn.html	200	9866
cjc07992.slip.digex.net	807259209	GET	/software/winvn/bluemarb.gif	200	4441
cjc07992.slip.digex.net	807259209	GET	/software/winvn/winvn.gif	200	25218
cjc07992.slip.digex.net	807259209	GET	/images/construct.gif	200	1414
cjc07992.slip.digex.net	807259213	GET	/software/winvn/wvsmall.gif	200	13372
cjc07992.slip.digex.net	807259213	GET	/images/KSC-logosmall.gif	200	1204
cjc07992.slip.digex.net	807259213	GET	/images/MOSAIC-logosmall.gif	200	363
alyssa.prodigy.com	807259214	GET	/images/ksclogosmall.gif	200	3635
cjc07992.slip.digex.net	807259216	GET	/images/USA-logosmall.gif	200	234
cjc07992.slip.digex.net	807259218	GET	/images/WORLD-logosmall.gif	200	669
137.201.200.202	807259227	GET	/software/winvn/winvn.html	200	9866
alyssa.prodigy.com	807259238	GET	/images/ksclogosmall.gif	200	3635
alyssa.prodigy.com	807259241	GET	/icon/constr.gif	200	1087
nevans.aom.bt.co.uk	807259247	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459
nevans.aom.bt.co.uk	807259250	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49702
nevans.aom.bt.co.uk	807259258	GET	/images/launch-logo.gif	304	0
nevans.aom.bt.co.uk	807259258	GET	/history/apollo/images/apollo-logo1.gif	200	1173
204.96.24.4	807259266	GET	/shuttle/resources/orbiters/discovery.html	200	6849
204.96.24.4	807259270	GET	/shuttle/resources/orbiters/discovery-logo.gif	200	4179
204.96.24.4	807259277	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932
204.96.24.4	807259280	GET	/images/ksclogosmall.gif	200	3635
cjc07992.slip.digex.net	807259284	GET	/software/winvn/faq/WINVNFAQ-Contents.html	200	3626
137.201.200.202	807259285	GET	/images/construct.gif	200	1414
137.201.200.202	807259285	GET	/software/winvn/bluemarb.gif	200	4441
137.201.200.202	807259285	GET	/software/winvn/wvsmall.gif	200	13372
137.201.200.202	807259285	GET	/software/winvn/winvn.gif	200	25218
cjc07992.slip.digex.net	807259289	GET	/software/winvn/faq/WINVNFAQ-I-2.html	200	2638
van10275.direct.ca	807259328	GET	/shuttle/missions/sts-68/images/ksc.gif	200	65536
cjc07992.slip.digex.net	807259329	GET	/software/winvn/faq/WINVNFAQ-I-3.html	200	1991
ppp0053.po.iijnet.or.jp	807259333	GET	/statistics/statistics.html	200	2813
ppp0053.po.iijnet.or.jp	807259338	GET	/statistics/images/getstats_big.gif	200	6777
tyo1.gate.nec.co.jp	807259339	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
137.132.42.163	807259341	GET	/shuttle/countdown/tour.html	200	4347
137.201.200.202	807259342	GET	/images/KSC-logosmall.gif	200	1204
137.201.200.202	807259343	GET	/images/MOSAIC-logosmall.gif	200	363
137.201.200.202	807259343	GET	/images/USA-logosmall.gif	200	234
137.201.200.202	807259344	GET	/images/WORLD-logosmall.gif	200	669
cjc07992.slip.digex.net	807259344	GET	/software/winvn/faq/WINVNFAQ-I-4.html	200	2343
137.132.42.163	807259356	GET	/images/KSC-94EC-412-small.gif	200	20484
www.thyssen.com	807259362	GET	/shuttle/missions/missions.html	304	0
ppp0053.po.iijnet.or.jp	807259364	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404
tyo1.gate.nec.co.jp	807259366	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978
sl01.chrysalis.org	807259366	GET	/images/KSC-logosmall.gif	200	1204
cjc07992.slip.digex.net	807259375	GET	/software/winvn/faq/WINVNFAQ-I-5.html	200	3466
204.96.24.4	807259379	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	49152
pbd02.ch.cam.ac.uk	807259384	GET	/shuttle/countdown/liftoff.html	200	5220
www.thyssen.com	807259384	GET	/images/launchmedium.gif	304	0
pbd02.ch.cam.ac.uk	807259385	GET	/images/NASA-logosmall.gif	200	786
tyo1.gate.nec.co.jp	807259387	GET	/images/KSC-logosmall.gif	304	0
pbd02.ch.cam.ac.uk	807259387	GET	/shuttle/countdown/video/livevideo2.gif	200	71319
cjc07992.slip.digex.net	807259390	GET	/software/winvn/faq/WINVNFAQ-I-6.html	200	1325
137.132.42.163	807259395	GET	/images/NASA-logosmall.gif	200	786
cjc07992.slip.digex.net	807259401	GET	/software/winvn/faq/WINVNFAQ-I-7.html	200	2909
remote56.compusmart.ab.ca	807259402	GET	/shuttle/countdown/	200	4324
tyo1.gate.nec.co.jp	807259404	GET	/images/launch-logo.gif	304	0
remote50.compusmart.ab.ca	807259408	GET	/	200	7280
pbd02.ch.cam.ac.uk	807259409	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
remote56.compusmart.ab.ca	807259409	GET	/images/NASA-logosmall.gif	200	786
remote56.compusmart.ab.ca	807259409	GET	/images/KSC-logosmall.gif	200	1204
pbd02.ch.cam.ac.uk	807259409	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978
pbd02.ch.cam.ac.uk	807259410	GET	/images/KSC-logosmall.gif	200	1204
pbd02.ch.cam.ac.uk	807259410	GET	/images/launch-logo.gif	200	1713
pbd02.ch.cam.ac.uk	807259411	GET	/history/apollo/images/apollo-logo1.gif	200	1173
remote50.compusmart.ab.ca	807259417	GET	/images/ksclogo-medium.gif	200	5866
remote50.compusmart.ab.ca	807259423	GET	/images/NASA-logosmall.gif	200	786
remote50.compusmart.ab.ca	807259425	GET	/images/MOSAIC-logosmall.gif	200	363
tyo1.gate.nec.co.jp	807259426	GET	/history/apollo/images/apollo-logo1.gif	200	1173
remote50.compusmart.ab.ca	807259426	GET	/images/USA-logosmall.gif	200	234
remote56.compusmart.ab.ca	807259427	GET	/shuttle/countdown/count70.gif	200	46573
remote50.compusmart.ab.ca	807259428	GET	/images/WORLD-logosmall.gif	200	669
ix-pl1-08.ix.netcom.com	807259429	GET	/ksc.html	200	7280
pbd02.ch.cam.ac.uk	807259435	GET	/shuttle/resources/orbiters/discovery.html	200	6849
pbd02.ch.cam.ac.uk	807259435	GET	/shuttle/resources/orbiters/discovery-logo.gif	200	4179
pbd02.ch.cam.ac.uk	807259435	GET	/images/ksclogosmall.gif	200	3635
pbd02.ch.cam.ac.uk	807259435	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932
pbd02.ch.cam.ac.uk	807259442	GET	/shuttle/missions/rollbacks.html	200	4208
pbd02.ch.cam.ac.uk	807259447	GET	/images/rollback.gif	200	52516
137.132.42.163	807259452	GET	/facilities/lc39a.html	200	7008
137.132.42.163	807259468	GET	/images/lc39a-logo.gif	200	13116
pbd02.ch.cam.ac.uk	807259471	GET	/facilities/opf.html	200	2355
pbd02.ch.cam.ac.uk	807259472	GET	/images/opf-logo.gif	200	32511
pbd02.ch.cam.ac.uk	807259472	GET	/images/kscmap-tiny.gif	200	2537
remote50.compusmart.ab.ca	807259473	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404
193.45.14.2	807259475	GET	/	200	7280
remote56.compusmart.ab.ca	807259482	GET	/cgi-bin/imagemap/countdown70?61,221	302	110
pbd02.ch.cam.ac.uk	807259483	GET	/facilities/vab.html	200	4045
remote56.compusmart.ab.ca	807259484	GET	/shuttle/missions/sts-70/images/images.html	200	8657
pbd02.ch.cam.ac.uk	807259484	GET	/images/vab-small.gif	200	35709
193.45.14.2	807259486	GET	/images/ksclogo-medium.gif	200	5866
137.132.42.163	807259487	GET	/images/KSC-94EC-412-small.gif	200	20484
193.45.14.2	807259496	GET	/images/NASA-logosmall.gif	200	786
137.132.42.163	807259496	GET	/images/NASA-logosmall.gif	200	786
193.45.14.2	807259498	GET	/images/MOSAIC-logosmall.gif	200	363
193.45.14.2	807259499	GET	/images/USA-logosmall.gif	200	234
193.45.14.2	807259501	GET	/images/WORLD-logosmall.gif	200	669
tyo1.gate.nec.co.jp	807259505	GET	/shuttle/resources/orbiters/discovery.html	200	6849
www-c8.proxy.aol.com	807259512	GET	/shuttle/countdown/	304	0
pbd02.ch.cam.ac.uk	807259512	GET	/shuttle/countdown/count.html	200	73231
firewall.dfw.ibm.com	807259521	GET	/ksc.html	304	0
tyo1.gate.nec.co.jp	807259522	GET	/shuttle/resources/orbiters/discovery-logo.gif	304	0
193.45.14.2	807259549	GET	/shuttle/missions/sts-67/images/images.html	200	4464
ppp135.callamer.com	807259558	GET	/shuttle/technology/images/crew_compartment_13-small.gif	200	49152
193.45.14.2	807259569	GET	/shuttle/missions/sts-71/movies/movies.html	200	3381
193.45.14.2	807259572	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054
tyo1.gate.nec.co.jp	807259576	GET	/shuttle/resources/orbiters/orbiters.html	200	2178
remote56.compusmart.ab.ca	807259583	GET	/shuttle/missions/sts-70/images/KSC-95EC-1018.jpg	200	50896
oahu-44.u.aloha.net	807259604	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459
oahu-44.u.aloha.net	807259613	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49702
remote50.compusmart.ab.ca	807259622	GET	/shuttle/missions/sts-68/images/ksc.gif	200	152676
fserv.edsys.center.nitech.ac.jp	807259628	GET	/	200	7280
fserv.edsys.center.nitech.ac.jp	807259635	GET	/images/ksclogo-medium.gif	304	0
fserv.edsys.center.nitech.ac.jp	807259637	GET	/images/NASA-logosmall.gif	304	0
fserv.edsys.center.nitech.ac.jp	807259639	GET	/images/MOSAIC-logosmall.gif	304	0
fserv.edsys.center.nitech.ac.jp	807259640	GET	/images/USA-logosmall.gif	304	0
fserv.edsys.center.nitech.ac.jp	807259642	GET	/images/WORLD-logosmall.gif	304	0
fserv.edsys.center.nitech.ac.jp	807259654	GET	/images/ksclogo.gif	304	0
inet1.nsc.com	807259656	GET	/shuttle/technology/sts-newsref/sts-av.html	200	117168
firewall.dfw.ibm.com	807259671	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
mfyip.ct.creaf.com	807259686	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583
se.eorc.nasda.go.jp	807259693	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
198.142.57.5	807259695	GET	/history/apollo/apollo.html	200	3260
198.142.57.5	807259714	GET	/history/apollo/images/footprint-small.gif	200	18149
198.142.57.5	807259716	GET	/images/KSC-logosmall.gif	200	1204
198.142.57.5	807259716	GET	/history/apollo/images/apollo-logo1.gif	200	1173
remote50.compusmart.ab.ca	807259717	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	86984
198.142.57.5	807259744	GET	/history/apollo/apollo-13/apollo-13.html	200	18556
bend19.bendnet.com	807259746	GET	/shuttle/countdown/	200	4324
198.142.57.5	807259750	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859
bend19.bendnet.com	807259751	GET	/images/NASA-logosmall.gif	304	0
bend19.bendnet.com	807259751	GET	/images/KSC-logosmall.gif	304	0
firewall.dfw.ibm.com	807259756	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.txt	200	1224
www-c1.proxy.aol.com	807259758	GET	/images/NASA-logosmall.gif	200	786
ppp0053.po.iijnet.or.jp	807259764	GET	/shuttle/missions/sts-68/images/ksc.gif	200	152676
bend19.bendnet.com	807259766	GET	/shuttle/countdown/count70.gif	200	46573
www-c1.proxy.aol.com	807259766	GET	/images/USA-logosmall.gif	200	234
www-c1.proxy.aol.com	807259769	GET	/images/WORLD-logosmall.gif	200	669
198.142.57.5	807259771	GET	/images/ksclogosmall.gif	200	3635
198.142.57.5	807259773	GET	/history/apollo/images/footprint-logo.gif	200	4209
193.45.14.2	807259778	GET	/shuttle/missions/sts-71/movies/sts-71-hand-shake.mpg	200	372172
firewall.dfw.ibm.com	807259783	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939
ts01-ind-21.iquest.net	807259798	GET	/software/winvn/winvn.html	200	9866
ts01-ind-21.iquest.net	807259800	GET	/software/winvn/winvn.gif	200	25218
ts01-ind-21.iquest.net	807259800	GET	/images/construct.gif	200	1414
ts01-ind-21.iquest.net	807259800	GET	/software/winvn/bluemarb.gif	200	4441
freenet.edmonton.ab.ca	807259801	GET	/htbin/cdt_main.pl	200	3714
ts01-ind-21.iquest.net	807259804	GET	/images/KSC-logosmall.gif	200	1204
ts01-ind-21.iquest.net	807259804	GET	/software/winvn/wvsmall.gif	200	13372
bend19.bendnet.com	807259804	GET	/shuttle/countdown/lps/fr.html	200	1879
ts01-ind-21.iquest.net	807259805	GET	/images/MOSAIC-logosmall.gif	200	363
bend19.bendnet.com	807259806	GET	/shuttle/countdown/lps/fr.gif	200	30232
bend19.bendnet.com	807259807	GET	/shuttle/countdown/lps/back.gif	200	1289
ts01-ind-21.iquest.net	807259808	GET	/images/WORLD-logosmall.gif	200	669
freenet.edmonton.ab.ca	807259809	GET	/shuttle/countdown/liftoff.html	200	5220
freenet.edmonton.ab.ca	807259824	GET	/shuttle/missions/sts-70/images/images.html	200	8657
www-c1.proxy.aol.com	807259837	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
www-c1.proxy.aol.com	807259852	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
www-c1.proxy.aol.com	807259861	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242
www-c1.proxy.aol.com	807259863	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
env-nt1.tamu.edu	807259864	GET	/shuttle/countdown/countdown.html	200	4324
env-nt1.tamu.edu	807259867	GET	/images/KSC-logosmall.gif	200	1204
env-nt1.tamu.edu	807259867	GET	/images/NASA-logosmall.gif	200	786
env-nt1.tamu.edu	807259868	GET	/shuttle/countdown/count70.gif	200	46573
www-c1.proxy.aol.com	807259868	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
www-c1.proxy.aol.com	807259872	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
www-c1.proxy.aol.com	807259874	GET	/shuttle/missions/sts-71/images/index71.gif	200	337360
env-nt1.tamu.edu	807259874	GET	/cgi-bin/imagemap/countdown70?53,223	302	110
env-nt1.tamu.edu	807259875	GET	/shuttle/missions/sts-70/images/images.html	200	8657
www-c6.proxy.aol.com	807259881	GET	/images/	200	17688
env-nt1.tamu.edu	807259884	GET	/shuttle/missions/sts-70/images/KSC-95EC-0768.gif	200	25000
s144.phxslip4.indirect.com	807259909	GET	/shuttle/missions/sts-27/sts-27-patch-small.gif	200	11763
ix-no1-04.ix.netcom.com	807259942	GET	/images/	200	17688
204.180.235.205	807259945	GET	/software/winvn/winvn.html	200	9866
204.180.235.205	807259947	GET	/software/winvn/winvn.gif	200	25218
204.180.235.205	807259947	GET	/images/construct.gif	200	1414
204.180.235.205	807259947	GET	/software/winvn/bluemarb.gif	200	4441
env-nt1.tamu.edu	807259948	GET	/shuttle/missions/sts-70/images/KSC-95EC-0823.jpg	200	75171
204.180.235.205	807259952	GET	/software/winvn/wvsmall.gif	200	13372
204.180.235.205	807259953	GET	/images/KSC-logosmall.gif	200	1204
204.180.235.205	807259958	GET	/images/USA-logosmall.gif	200	234
204.180.235.205	807259959	GET	/images/MOSAIC-logosmall.gif	200	363
ix-no1-04.ix.netcom.com	807259959	GET	/icons/blank.xbm	200	509
ix-no1-04.ix.netcom.com	807259961	GET	/icons/menu.xbm	200	527
ix-no1-04.ix.netcom.com	807259963	GET	/icons/image.xbm	200	509
204.180.235.205	807259963	GET	/images/WORLD-logosmall.gif	200	669
ix-no1-04.ix.netcom.com	807259965	GET	/icons/unknown.xbm	200	515
hasle.oslonett.no	807259966	GET	/ksc.html	200	7280
tyo1.gate.nec.co.jp	807259966	GET	/ksc.html	200	7280
hasle.oslonett.no	807259972	GET	/images/ksclogo-medium.gif	200	5866
hasle.oslonett.no	807259977	GET	/images/NASA-logosmall.gif	200	786
hasle.oslonett.no	807259979	GET	/images/MOSAIC-logosmall.gif	200	363
198.189.70.111	807259980	GET	/history/apollo/apollo-13/images/70HC314.GIF	200	73728
hasle.oslonett.no	807259985	GET	/images/USA-logosmall.gif	200	234
gate.kajima.co.jp	807259988	GET	/cgi-bin/imagemap/countdown70?185,282	302	110
env-nt1.tamu.edu	807259988	GET	/shuttle/missions/sts-70/images/KSC-95EC-1018.gif	200	28291
hasle.oslonett.no	807259993	GET	/images/WORLD-logosmall.gif	200	669
env-nt1.tamu.edu	807259997	GET	/shuttle/missions/sts-70/images/KSC-95EC-1018.jpg	200	50896
ts01-ind-21.iquest.net	807260002	GET	/pub/winvn/readme.txt	404	0
ts01-ind-21.iquest.net	807260006	GET	/images/USA-logosmall.gif	200	234
ts01-ind-21.iquest.net	807260007	GET	/pub/winvn/release.txt	404	0
ts01-ind-21.iquest.net	807260010	GET	/images/USA-logosmall.gif	200	234
www-c6.proxy.aol.com	807260038	GET	/images/ssf.gif	200	305647
env-nt1.tamu.edu	807260050	GET	/shuttle/missions/sts-70/images/DSC-95EC-0001.jpg	200	294912
slip37-78.il.us.ibm.net	807260052	GET	/	200	7280
palona1.cns.hp.com	807260053	GET	/shuttle/technology/sts-newsref/sts-msfc.html	200	33360
slip37-78.il.us.ibm.net	807260055	GET	/images/ksclogo-medium.gif	200	5866
slip37-78.il.us.ibm.net	807260060	GET	/images/NASA-logosmall.gif	200	786
slip37-78.il.us.ibm.net	807260061	GET	/images/USA-logosmall.gif	200	234
slip37-78.il.us.ibm.net	807260061	GET	/images/MOSAIC-logosmall.gif	200	363
palona1.cns.hp.com	807260061	GET	/images/KSC-logosmall.gif	200	1204
palona1.cns.hp.com	807260061	GET	/images/shuttle-patch-logo.gif	200	891
slip37-78.il.us.ibm.net	807260063	GET	/images/WORLD-logosmall.gif	200	669
slip37-78.il.us.ibm.net	807260094	GET	/shuttle/missions/missions.html	200	8677
slip37-78.il.us.ibm.net	807260096	GET	/images/launchmedium.gif	200	11853
slip37-78.il.us.ibm.net	807260102	GET	/images/KSC-logosmall.gif	200	1204
slip37-78.il.us.ibm.net	807260126	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
slip37-78.il.us.ibm.net	807260129	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
slip37-78.il.us.ibm.net	807260133	GET	/images/launch-logo.gif	200	1713
slip37-78.il.us.ibm.net	807260136	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ts01-ind-21.iquest.net	807260180	GET	/software/winvn/wvlarge.gif	200	23416
130.104.51.7	807260184	GET	/	200	7280
130.104.51.7	807260186	GET	/images/ksclogo-medium.gif	200	5866
130.104.51.7	807260188	GET	/images/NASA-logosmall.gif	200	786
130.104.51.7	807260188	GET	/images/MOSAIC-logosmall.gif	200	363
130.104.51.7	807260190	GET	/images/USA-logosmall.gif	200	234
130.104.51.7	807260194	GET	/images/WORLD-logosmall.gif	200	669
slip37-78.il.us.ibm.net	807260200	GET	/facilities/vab.html	200	4045
ts01-ind-21.iquest.net	807260200	GET	/pub/winvn/release.txt	404	0
slip37-78.il.us.ibm.net	807260203	GET	/images/ksclogosmall.gif	200	3635
slip37-78.il.us.ibm.net	807260203	GET	/images/vab-small.gif	200	35709
slip37-78.il.us.ibm.net	807260203	GET	/images/kscmap-tiny.gif	200	2537
ai.asu.edu	807260250	GET	/	200	7280
ix-oly-wa1-11.ix.netcom.com	807260250	GET	/history/apollo/apollo.html	200	3260
yid613.org	807260251	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
yid613.org	807260253	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
ix-oly-wa1-11.ix.netcom.com	807260253	GET	/history/apollo/images/footprint-small.gif	200	18149
ai.asu.edu	807260256	GET	/facts/facts.html	200	4722
yid613.org	807260258	GET	/images/KSC-logosmall.gif	200	1204
yid613.org	807260258	GET	/images/launch-logo.gif	200	1713
yid613.org	807260258	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ai.asu.edu	807260259	GET	/facts/faq01.html	200	19320
slip37-78.il.us.ibm.net	807260259	GET	/facilities/opf.html	200	2355
slip37-78.il.us.ibm.net	807260261	GET	/images/opf-logo.gif	200	32511
ix-oly-wa1-11.ix.netcom.com	807260264	GET	/images/KSC-logosmall.gif	200	1204
ix-oly-wa1-11.ix.netcom.com	807260266	GET	/history/apollo/images/apollo-logo1.gif	200	1173
iller.df.op.dlr.de	807260276	GET	/ksc.html	200	7280
iller.df.op.dlr.de	807260277	GET	/images/ksclogo-medium.gif	304	0
slip37-78.il.us.ibm.net	807260290	GET	/facilities/tour.html	200	3723
slip37-78.il.us.ibm.net	807260294	GET	/images/kscmap-small.gif	200	39017
s150.phxslip4.indirect.com	807260309	GET	/history/apollo/apollo-13/apollo-13.html	200	18556
thor.nikhef.nl	807260319	GET	/ksc.html	200	7280
iller.df.op.dlr.de	807260319	GET	/images/NASA-logosmall.gif	200	786
s150.phxslip4.indirect.com	807260320	GET	/history/apollo/apollo-13/apollo-13.html	304	0
s150.phxslip4.indirect.com	807260321	GET	/images/ksclogosmall.gif	200	3635
s150.phxslip4.indirect.com	807260321	GET	/history/apollo/images/footprint-logo.gif	200	4209
thor.nikhef.nl	807260321	GET	/images/ksclogo-medium.gif	200	5866
thor.nikhef.nl	807260324	GET	/images/NASA-logosmall.gif	200	786
thor.nikhef.nl	807260325	GET	/images/MOSAIC-logosmall.gif	200	363
thor.nikhef.nl	807260326	GET	/images/USA-logosmall.gif	200	234
s150.phxslip4.indirect.com	807260327	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859
thor.nikhef.nl	807260328	GET	/images/WORLD-logosmall.gif	200	669
slip37-78.il.us.ibm.net	807260330	GET	/ksc.html	200	7280
slip37-78.il.us.ibm.net	807260345	GET	/images/shuttle-patch-small.gif	200	4179
slip37-78.il.us.ibm.net	807260360	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905
www.thyssen.com	807260365	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
s150.phxslip4.indirect.com	807260366	GET	/history/apollo/apollo-13/apollo-13-patch.jpg	200	81920
www.thyssen.com	807260371	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
www.thyssen.com	807260373	GET	/history/apollo/images/apollo-logo1.gif	304	0
wdc4.gfz-potsdam.de	807260379	GET	/shuttle/technology/images/tal_abort_2-small.gif	200	10099
www-c3.proxy.aol.com	807260410	GET	/elv/elvpage.htm	200	7775
www-c3.proxy.aol.com	807260416	GET	/elv/elvhead3.gif	200	9925
wdc4.gfz-potsdam.de	807260420	GET	/shuttle/technology/images/mission_profile_2-small.gif	200	35540
iller.df.op.dlr.de	807260420	GET	/images/MOSAIC-logosmall.gif	200	363
iller.df.op.dlr.de	807260420	GET	/images/WORLD-logosmall.gif	200	669
iller.df.op.dlr.de	807260420	GET	/images/USA-logosmall.gif	200	234
www-c3.proxy.aol.com	807260424	GET	/elv/endball.gif	200	306
www-c3.proxy.aol.com	807260428	GET	/elv/hot.gif	200	1007
